poste,heure,vitesse,debit,occupation
M4n,08:42,93.19,139.09,0.03564
M4n,08:48,92.63,133.73,0.03803
M4n,08:54,90.45,128.61,0.03719
M4n,09:00,93.05,124.47,0.03249
M4n,09:06,93.97,119.97,0.03156
M4n,09:12,91.52,118.29,0.03019
M4n,09:18,95.01,117.18,0.02947
M4n,09:24,94.93,115.29,0.02954
M4n,09:30,91.42,114.29,0.03041
M4n,09:36,93.90,109.85,0.02852
M4n,09:42,93.81,107.71,0.02860
M4n,09:48,93.63,111.94,0.02901
M4n,09:54,93.92,103.91,0.02715
M4n,10:00,93.44,103.62,0.02776
M4n,10:06,93.00,98.59,0.02655
M4n,10:12,92.94,97.45,0.02617
M4n,10:18,93.70,103.25,0.02716
M4n,10:24,94.29,98.03,0.02599
M4n,10:30,93.27,99.72,0.02644
M4n,10:36,94.01,99.78,0.02617
M4n,10:42,93.96,93.91,0.02544
M4n,10:48,94.20,92.61,0.02431
M4n,10:54,93.65,92.74,0.02504
M4n,11:00,93.75,89.47,0.02434
M4n,11:06,91.14,83.41,0.02244
M4n,11:12,94.08,91.50,0.02532
M4n,11:18,93.71,90.21,0.02446
M4n,11:24,93.83,95.12,0.02518
M4n,11:30,94.21,95.15,0.02460
M4n,11:36,94.46,93.62,0.02467
M4n,11:42,94.46,92.24,0.02383
M4n,11:48,95.48,91.26,0.02340
M4n,11:54,95.72,90.65,0.02323
M4n,12:00,95.13,93.65,0.02411
M4n,12:06,95.31,92.21,0.02305
M4n,12:12,95.77,87.88,0.02190
M4n,12:18,95.12,86.53,0.02287
M4n,12:24,95.44,81.53,0.02072
M4n,12:30,95.55,83.26,0.02145
M4n,12:36,95.59,84.18,0.02158
M4n,12:42,96.02,79.00,0.02086
M4n,12:48,96.05,75.97,0.02012
M4n,12:54,95.27,74.26,0.02026
M4n,13:00,95.31,81.00,0.02122
M4n,13:06,95.09,83.43,0.02218
M4n,13:12,94.64,88.60,0.02278
M4n,13:18,94.56,92.34,0.02403
M4n,13:24,94.85,93.71,0.02405
M4n,13:30,94.37,99.09,0.02553
M4n,13:36,94.97,101.06,0.02610
M4n,13:42,94.72,103.89,0.02640
M4n,13:48,95.01,92.46,0.02331
M4n,13:54,95.13,93.83,0.02362
M4n,14:00,94.87,90.23,0.02290
M4n,14:06,94.62,96.91,0.02474
M4n,14:12,94.59,95.51,0.02446
M4n,14:18,94.28,90.83,0.02349
M4n,14:24,94.24,86.60,0.02291
M4n,14:30,94.07,91.60,0.02357
M4n,14:36,94.24,89.29,0.02301
M4n,14:42,94.53,86.49,0.02250
M4n,14:48,94.96,87.09,0.02241
M4n,14:54,94.65,84.11,0.02167
M4n,15:00,94.22,80.17,0.02123
M4n,15:06,94.08,81.77,0.02124
M4n,15:12,94.10,85.23,0.02223
M4n,15:18,94.10,86.71,0.02284
M4n,15:24,93.31,86.29,0.02283
M4n,15:30,93.70,89.29,0.02347
M4n,15:36,93.69,93.21,0.02378
M4n,15:42,93.72,90.83,0.02351
M4n,15:48,93.87,92.20,0.02335
M4n,15:54,93.42,89.26,0.02269
M4n,16:00,93.17,85.36,0.02433
M4n,16:06,93.33,96.33,0.02459
M4n,16:12,93.36,91.42,0.02419
M4n,16:18,93.33,95.29,0.02417
M4n,16:24,93.21,93.17,0.02423
M4n,16:30,93.80,96.75,0.02453
M4n,16:36,93.50,94.39,0.02393
M4n,16:42,93.30,97.03,0.02474
M4n,16:48,93.86,95.66,0.02358
M4n,16:54,93.86,96.43,0.02439
M4n,17:00,93.61,99.50,0.02520
M4n,17:06,92.77,106.65,0.02695
M4n,17:12,93.22,108.88,0.02721
M4n,17:18,94.01,103.03,0.02627
M4n,17:24,93.86,101.82,0.02557
M4n,17:30,93.92,100.79,0.02548
M4n,17:36,94.09,101.91,0.02473
M4n,17:42,93.96,98.29,0.02388
M4n,17:48,94.29,95.39,0.02384
M4n,17:54,94.34,96.64,0.02334
M4n,18:00,94.82,96.03,0.02309
M4n,18:06,93.43,102.30,0.02516
M4n,18:12,93.25,101.21,0.02471
M4n,18:18,94.11,107.66,0.02614
M4n,18:24,94.45,103.34,0.02472
M4n,18:30,94.16,99.31,0.02392
M4n,18:36,93.89,97.66,0.02357
M4n,18:42,95.46,93.50,0.02248
M4n,18:48,94.38,86.41,0.02080
M4n,18:54,94.94,86.56,0.02066
M4n,19:00,91.74,83.44,0.02025
M4n,19:06,94.71,86.90,0.02087
M4n,19:12,95.02,90.93,0.02155
M4n,19:18,95.36,87.33,0.02092
M4n,19:24,95.95,80.80,0.01916
M4n,19:30,95.29,84.40,0.02032
M4n,19:36,95.92,77.80,0.01856
M4n,19:42,95.97,74.57,0.01834
M4n,19:48,96.44,67.93,0.01669
M4n,19:54,95.82,63.40,0.01561
M4n,20:00,97.47,61.03,0.01436
M4n,20:06,96.45,55.27,0.01356
M4n,20:12,96.32,51.70,0.01314
M4n,20:18,97.15,48.83,0.01258
M4n,20:24,96.10,46.27,0.01229
M4n,20:30,97.39,41.37,0.01160
M4n,20:36,96.38,38.93,0.01119
M4n,20:42,96.45,34.45,0.01099
M4n,20:48,96.68,31.45,0.00984
M4n,20:54,96.44,28.57,0.00941
M4n,21:00,96.41,25.55,0.00878
M4n,21:06,97.03,28.45,0.00956
M4n,21:12,96.03,28.79,0.00959
M4n,21:18,92.78,25.03,0.00856
M4n,21:24,95.24,24.48,0.00872
M4n,21:30,95.78,22.10,0.00772
M4n,21:36,95.26,21.55,0.00792
M4n,21:42,95.73,19.90,0.00766
M4n,21:48,96.47,22.47,0.00817
M4n,21:54,94.18,16.45,0.00840
M4n,22:00,92.05,22.39,0.00794
M4n,22:06,94.23,24.93,0.00887
M4n,22:12,94.47,21.57,0.00816
M4n,22:18,94.31,17.83,0.00717
M4n,22:24,93.48,17.90,0.00683
M4n,22:30,95.26,17.34,0.00692
M4n,22:36,94.78,15.83,0.00696
M4n,22:42,93.58,14.17,0.00649
M4n,22:48,94.87,15.23,0.00750
M4n,22:54,95.72,13.03,0.00591
M4n,23:00,93.87,14.40,0.00708
M4n,23:06,95.39,13.13,0.00577
M4n,23:12,93.93,11.77,0.00592
M4n,23:18,95.90,11.00,0.00532
M4n,23:24,94.94,10.84,0.00573
M4n,23:30,88.36,10.94,0.00511
M4n,23:36,94.97,8.80,0.00527
M4n,23:42,95.14,10.70,0.00568
M4n,23:48,97.35,8.77,0.00472
M4n,23:54,94.30,6.80,0.00479
M4H,00:00,86.89,9.42,0.00500
M4H,00:06,89.94,7.82,0.00471
M4H,00:12,88.10,7.18,0.00539
M4H,00:18,87.22,6.00,0.00461
M4H,00:24,87.15,6.36,0.00395
M4H,00:30,86.33,5.66,0.00473
M4H,00:36,90.62,4.91,0.00424
M4H,00:42,83.78,4.36,0.00376
M4H,00:48,91.68,4.31,0.00460
M4H,00:54,82.89,3.75,0.00453
M4H,01:00,91.89,2.97,0.00429
M4H,01:06,88.05,3.73,0.00511
M4H,01:12,84.69,2.65,0.00390
M4H,01:18,87.63,2.81,0.00407
M4H,01:24,91.26,3.18,0.00473
M4H,01:30,85.85,2.88,0.00390
M4H,01:36,83.21,2.46,0.00501
M4H,01:42,91.27,2.90,0.00531
M4H,01:48,89.13,3.08,0.00483
M4H,01:54,98.88,2.59,0.00458
M4H,02:00,88.90,2.59,0.00373
M4H,02:06,90.93,2.61,0.00391
M4H,02:12,87.44,2.78,0.00600
M4H,02:18,86.59,1.96,0.00333
M4H,02:24,86.37,2.37,0.00375
M4H,02:30,96.25,2.35,0.00545
M4H,02:36,87.06,2.00,0.00415
M4H,02:42,90.24,2.90,0.00589
M4H,02:48,78.01,1.88,0.00538
M4H,02:54,79.02,1.88,0.00537
M4H,03:00,90.86,2.00,0.00632
M4H,03:06,71.08,1.79,0.00464
M4H,03:12,89.22,2.24,0.00459
M4H,03:18,88.71,2.36,0.00443
M4H,03:24,78.71,2.41,0.00657
M4H,03:30,82.25,2.18,0.00623
M4H,03:36,84.83,3.04,0.00688
M4H,03:42,91.07,5.96,0.00562
M4H,03:48,92.68,5.07,0.00435
M4H,03:54,92.78,5.71,0.00468
M4H,04:00,93.45,3.29,0.00403
M4H,04:06,94.89,3.00,0.00408
M4H,04:12,79.45,2.16,0.00421
M4H,04:18,96.96,3.82,0.00474
M4H,04:24,88.71,3.69,0.00443
M4H,04:30,88.88,4.15,0.00579
M4H,04:36,89.86,6.54,0.00587
M4H,04:42,89.20,10.24,0.00644
M4H,04:48,88.47,11.93,0.00676
M4H,04:54,92.43,8.59,0.00576
M4H,05:00,93.85,8.41,0.00554
M4H,05:06,91.85,8.00,0.00547
M4H,05:12,92.14,10.17,0.00563
M4H,05:18,90.82,14.97,0.00669
M4H,05:24,89.94,20.31,0.00833
M4H,05:30,89.90,25.90,0.00995
M4H,05:36,90.35,33.53,0.01060
M4H,05:42,90.53,34.63,0.01150
M4H,05:48,89.79,35.43,0.01201
M4H,05:54,90.49,31.50,0.01073
M4H,06:00,91.42,24.87,0.00909
M4H,06:06,89.90,27.10,0.01073
M4H,06:12,90.84,32.90,0.01140
M4H,06:18,89.64,34.03,0.01330
M4H,06:24,90.87,40.30,0.01344
M4H,06:30,90.19,42.80,0.01579
M4H,06:36,88.73,55.37,0.01872
M4H,06:42,88.76,65.97,0.02246
M4H,06:48,90.19,79.10,0.02526
M4H,06:54,90.29,72.43,0.02248
M4H,07:00,89.03,69.00,0.02110
M4H,07:06,88.29,76.39,0.02425
M4H,07:12,88.19,91.45,0.02936
M4H,07:18,88.01,104.26,0.03246
M4H,07:24,87.76,98.19,0.03069
M4H,07:30,86.62,105.58,0.03354
M4H,07:36,86.48,119.79,0.03871
M4H,07:42,85.96,139.74,0.04339
M4H,07:48,86.78,147.35,0.04524
M4H,07:54,87.09,138.68,0.04229
M4H,08:00,87.42,124.15,0.03921
M4H,08:06,86.72,136.00,0.04052
M4H,08:12,85.95,136.74,0.04213
M4H,08:18,84.36,145.33,0.04629
M4H,08:24,82.83,141.66,0.04565
M4H,08:30,80.82,141.97,0.04553
M4H,08:36,76.10,138.94,0.05188
M4H,08:42,74.17,146.43,0.05968
M4H,08:48,72.23,138.65,0.06464
M4H,08:54,74.50,130.68,0.05514
M4H,09:00,78.64,121.72,0.04261
M4H,09:06,84.01,111.97,0.03543
M4H,09:12,82.95,106.62,0.03339
M4H,09:18,85.73,107.42,0.03355
M4H,09:24,86.24,105.05,0.03274
M4H,09:30,83.46,97.39,0.03306
M4H,09:36,85.56,102.75,0.03304
M4H,09:42,85.21,103.47,0.03310
M4H,09:48,85.37,104.47,0.03391
M4H,09:54,85.19,99.69,0.03272
M4H,10:00,85.85,94.46,0.03193
M4H,10:06,84.85,92.32,0.03137
M4H,10:12,85.46,94.38,0.03215
M4H,10:18,84.96,94.59,0.03221
M4H,10:24,85.17,96.15,0.03228
M4H,10:30,85.30,95.88,0.03268
M4H,10:36,85.12,96.76,0.03212
M4H,10:42,85.35,97.31,0.03543
M4H,10:48,85.44,101.86,0.03306
M4H,10:54,85.66,96.71,0.03143
M4H,11:00,85.52,98.94,0.03333
M4H,11:06,83.75,91.71,0.03064
M4H,11:12,85.69,90.83,0.03054
M4H,11:18,85.69,97.97,0.03253
M4H,11:24,86.19,94.74,0.03086
M4H,11:30,86.48,92.42,0.03068
M4H,11:36,87.17,92.06,0.02915
M4H,11:42,86.94,92.97,0.03108
M4H,11:48,87.38,92.83,0.02958
M4H,11:54,87.63,93.62,0.02949
M4H,12:00,87.20,88.35,0.02749
M4H,12:06,87.79,94.27,0.02919
M4H,12:12,87.87,96.84,0.03008
M4H,12:18,88.42,92.43,0.02817
M4H,12:24,87.41,92.16,0.02825
M4H,12:30,87.68,86.54,0.02668
M4H,12:36,87.96,84.70,0.02594
M4H,12:42,88.22,83.08,0.02577
M4H,12:48,88.28,82.14,0.02546
M4H,12:54,87.77,77.61,0.02436
M4H,13:00,87.86,76.74,0.02332
M4H,13:06,87.04,79.47,0.02396
M4H,13:12,87.18,86.11,0.02681
M4H,13:18,86.96,94.47,0.02902
M4H,13:24,87.26,100.05,0.03038
M4H,13:30,87.12,100.95,0.03029
M4H,13:36,86.57,106.47,0.03287
M4H,13:42,86.37,118.55,0.03560
M4H,13:48,86.71,116.89,0.03499
M4H,13:54,86.81,116.42,0.03486
M4H,14:00,86.67,112.05,0.03353
M4H,14:06,85.79,109.55,0.03390
M4H,14:12,85.52,111.50,0.03425
M4H,14:18,85.29,109.26,0.03348
M4H,14:24,85.26,112.53,0.03448
M4H,14:30,85.26,108.37,0.03324
M4H,14:36,84.97,109.84,0.03372
M4H,14:42,85.09,110.29,0.03393
M4H,14:48,85.47,109.84,0.03440
M4H,14:54,85.69,104.16,0.03186
M4H,15:00,85.38,110.29,0.03392
M4H,15:06,85.76,106.05,0.03299
M4H,15:12,85.60,106.34,0.03340
M4H,15:18,85.88,109.81,0.03388
M4H,15:24,86.15,108.16,0.03368
M4H,15:30,86.05,109.24,0.03443
M4H,15:36,85.23,108.43,0.03365
M4H,15:42,86.14,109.18,0.03402
M4H,15:48,86.31,107.00,0.03233
M4H,15:54,86.09,110.43,0.03271
M4H,16:00,85.73,106.79,0.03306
M4H,16:06,86.49,106.68,0.03151
M4H,16:12,86.23,112.87,0.03407
M4H,16:18,86.49,118.51,0.03499
M4H,16:24,87.05,116.74,0.03410
M4H,16:30,86.69,111.26,0.03260
M4H,16:36,86.56,113.53,0.03325
M4H,16:42,87.03,109.55,0.03158
M4H,16:48,87.23,110.51,0.03109
M4H,16:54,86.68,111.92,0.03208
M4H,17:00,87.13,106.39,0.03037
M4H,17:06,86.89,105.25,0.03041
M4H,17:12,86.87,105.19,0.03025
M4H,17:18,87.15,103.75,0.02985
M4H,17:24,87.70,107.11,0.02976
M4H,17:30,87.31,106.36,0.03008
M4H,17:36,87.29,107.56,0.02966
M4H,17:42,87.80,103.50,0.02853
M4H,17:48,87.33,96.94,0.02739
M4H,17:54,87.30,99.03,0.02776
M4H,18:00,87.34,95.23,0.02623
M4H,18:06,87.32,91.23,0.02579
M4H,18:12,87.71,89.57,0.02488
M4H,18:18,87.32,91.59,0.02534
M4H,18:24,87.54,90.65,0.02482
M4H,18:30,87.57,88.85,0.02421
M4H,18:36,87.93,84.71,0.02306
M4H,18:42,87.21,85.41,0.02371
M4H,18:48,87.61,83.94,0.02335
M4H,18:54,85.27,77.38,0.02130
M4H,19:00,88.09,74.06,0.02043
M4H,19:06,88.10,75.88,0.02035
M4H,19:12,87.99,70.84,0.01975
M4H,19:18,88.03,72.34,0.01959
M4H,19:24,87.83,69.47,0.01889
M4H,19:30,88.31,64.19,0.01768
M4H,19:36,88.37,61.81,0.01709
M4H,19:42,88.34,59.38,0.01638
M4H,19:48,88.09,57.50,0.01588
M4H,19:54,89.05,56.44,0.01537
M4H,20:00,89.46,47.50,0.01337
M4H,20:06,88.92,42.62,0.01245
M4H,20:12,89.12,43.47,0.01219
M4H,20:18,88.37,39.91,0.01126
M4H,20:24,89.24,35.12,0.01125
M4H,20:30,89.34,32.41,0.00988
M4H,20:36,89.96,31.19,0.00932
M4H,20:42,89.57,29.39,0.00848
M4H,20:48,90.69,25.65,0.00752
M4H,20:54,90.29,21.43,0.00723
M4H,21:00,89.50,20.91,0.00766
M4H,21:06,89.34,20.65,0.00669
M4H,21:12,90.72,18.90,0.00674
M4H,21:18,87.23,18.94,0.00743
M4H,21:24,89.91,20.34,0.00727
M4H,21:30,88.92,21.94,0.00766
M4H,21:36,88.79,25.15,0.00900
M4H,21:42,90.14,22.52,0.00849
M4H,21:48,91.73,20.91,0.00724
M4H,21:54,88.29,17.47,0.00671
M4H,22:00,87.33,15.79,0.00611
M4H,22:06,89.81,17.09,0.00594
M4H,22:12,89.05,15.85,0.00606
M4H,22:18,89.38,16.28,0.00594
M4H,22:24,86.69,12.34,0.00562
M4H,22:30,86.87,13.47,0.00664
M4H,22:36,88.61,13.47,0.00576
M4H,22:42,87.07,12.78,0.00539
M4H,22:48,88.29,13.25,0.00535
M4H,22:54,88.55,12.47,0.00633
M4H,23:00,84.93,12.09,0.00589
M4H,23:06,85.84,11.71,0.00553
M4H,23:12,89.95,12.42,0.00559
M4H,23:18,88.70,11.47,0.00565
M4H,23:24,87.91,10.84,0.00525
M4H,23:30,88.60,11.12,0.00541
M4H,23:36,89.50,11.12,0.00509
M4H,23:42,88.67,9.58,0.00492
M4H,23:48,90.35,11.81,0.00549
M4H,23:54,87.54,9.29,0.00508
M4O,00:00,91.82,19.35,0.00735
M4O,00:06,92.82,16.53,0.00739
M4O,00:12,90.94,13.87,0.00568
M4O,00:18,93.03,12.75,0.00588
M4O,00:24,91.60,11.26,0.00558
M4O,00:30,90.84,12.00,0.00568
M4O,00:36,90.94,10.70,0.00586
M4O,00:42,93.53,8.41,0.00539
M4O,00:48,90.80,7.50,0.00492
M4O,00:54,91.59,7.62,0.00533
M4O,01:00,89.89,5.91,0.00551
M4O,01:06,94.06,6.16,0.00544
M4O,01:12,93.02,5.67,0.00531
M4O,01:18,94.50,5.00,0.00437
M4O,01:24,93.66,4.68,0.00409
M4O,01:30,90.94,4.41,0.00411
M4O,01:36,91.01,5.10,0.00446
M4O,01:42,86.92,4.17,0.00494
M4O,01:48,91.22,4.76,0.00584
M4O,01:54,88.93,4.39,0.00560
M4O,02:00,92.88,4.75,0.00477
M4O,02:06,91.53,4.21,0.00473
M4O,02:12,88.14,3.18,0.00459
M4O,02:18,90.58,3.93,0.00646
M4O,02:24,89.57,3.60,0.00486
M4O,02:30,90.34,2.67,0.00602
M4O,02:36,83.78,2.72,0.00543
M4O,02:42,86.51,2.83,0.00582
M4O,02:48,92.34,2.57,0.00481
M4O,02:54,94.26,2.11,0.00393
M4O,03:00,83.30,2.44,0.00385
M4O,03:06,96.01,2.27,0.00563
M4O,03:12,91.65,2.96,0.00477
M4O,03:18,86.05,2.93,0.00968
M4O,03:24,90.46,2.39,0.00475
M4O,03:30,86.06,2.62,0.00490
M4O,03:36,89.81,2.88,0.00401
M4O,03:42,90.53,3.65,0.00661
M4O,03:48,88.67,3.50,0.00565
M4O,03:54,84.52,3.46,0.00467
M4O,04:00,78.04,3.22,0.00429
M4O,04:06,89.98,3.61,0.00609
M4O,04:12,85.00,3.54,0.00768
M4O,04:18,88.77,4.36,0.00661
M4O,04:24,88.19,5.15,0.00576
M4O,04:30,94.44,6.04,0.00563
M4O,04:36,92.83,6.36,0.00503
M4O,04:42,88.96,6.18,0.00553
M4O,04:48,91.59,7.28,0.00508
M4O,04:54,91.65,9.45,0.00640
M4O,05:00,93.62,8.48,0.00555
M4O,05:06,92.64,9.33,0.00623
M4O,05:12,91.18,11.07,0.00651
M4O,05:18,87.23,11.03,0.00648
M4O,05:24,89.81,11.73,0.00669
M4O,05:30,90.89,14.27,0.00735
M4O,05:36,91.39,17.53,0.00836
M4O,05:42,90.19,19.83,0.00841
M4O,05:48,91.06,21.47,0.00990
M4O,05:54,92.41,19.73,0.00855
M4O,06:00,91.49,21.33,0.01019
M4O,06:06,93.05,24.07,0.01035
M4O,06:12,92.32,28.17,0.01066
M4O,06:18,91.72,33.33,0.01198
M4O,06:24,92.83,36.80,0.01332
M4O,06:30,90.07,40.63,0.01341
M4O,06:36,93.50,41.73,0.01480
M4O,06:42,93.32,54.27,0.01633
M4O,06:48,93.91,60.53,0.01686
M4O,06:54,93.89,60.90,0.01712
M4O,07:00,92.75,68.60,0.01965
M4O,07:06,93.93,79.65,0.02134
M4O,07:12,93.66,88.97,0.02300
M4O,07:18,94.10,96.29,0.02378
M4O,07:24,93.01,88.31,0.02239
M4O,07:30,93.30,92.16,0.02359
M4O,07:36,92.71,95.91,0.02574
M4O,07:42,92.65,98.15,0.02534
M4O,07:48,92.02,103.85,0.02619
M4O,07:54,92.16,105.53,0.02575
M4O,08:00,92.61,103.88,0.02574
M4O,08:06,92.49,103.21,0.02480
M4O,08:12,92.32,107.62,0.02602
M4O,08:18,90.07,109.06,0.02862
M4O,08:24,90.71,112.80,0.02875
M4O,08:30,91.24,110.94,0.02721
M4O,08:36,91.09,103.28,0.02659
M4O,08:42,91.38,113.57,0.02740
M4O,08:48,90.11,103.76,0.02750
M4O,08:54,90.63,100.70,0.02546
M4O,09:00,90.49,96.92,0.02499
M4O,09:06,90.32,94.61,0.02490
M4O,09:12,87.43,87.16,0.02292
M4O,09:18,89.80,87.42,0.02298
M4O,09:24,90.38,82.08,0.02233
M4O,09:30,87.03,77.74,0.02223
M4O,09:36,88.73,78.22,0.02161
M4O,09:42,89.28,75.33,0.02057
M4O,09:48,87.75,73.06,0.02142
M4O,09:54,87.54,71.71,0.02131
M4O,10:00,88.47,69.17,0.02142
M4O,10:06,88.03,67.12,0.02085
M4O,10:12,88.75,70.00,0.02069
M4O,10:18,88.25,72.15,0.02035
M4O,10:24,88.61,71.53,0.02113
M4O,10:30,88.30,74.41,0.02194
M4O,10:36,87.85,74.24,0.02219
M4O,10:42,87.69,74.20,0.02322
M4O,10:48,87.85,73.34,0.02211
M4O,10:54,87.93,71.71,0.02167
M4O,11:00,87.90,71.46,0.02130
M4O,11:06,86.26,75.63,0.02150
M4O,11:12,88.63,77.49,0.02254
M4O,11:18,89.55,79.57,0.02210
M4O,11:24,89.52,81.20,0.02242
M4O,11:30,89.08,77.75,0.02144
M4O,11:36,90.16,81.11,0.02180
M4O,11:42,89.19,79.31,0.02170
M4O,11:48,90.45,85.00,0.02280
M4O,11:54,89.89,84.62,0.02211
M4O,12:00,90.26,85.19,0.02252
M4O,12:06,89.90,90.76,0.02296
M4O,12:12,90.69,94.51,0.02347
M4O,12:18,90.48,94.03,0.02364
M4O,12:24,91.18,89.49,0.02256
M4O,12:30,91.39,86.62,0.02216
M4O,12:36,90.45,84.89,0.02151
M4O,12:42,90.82,80.19,0.02105
M4O,12:48,90.44,80.92,0.02201
M4O,12:54,90.85,75.76,0.02011
M4O,13:00,91.48,74.11,0.01926
M4O,13:06,91.00,73.05,0.01944
M4O,13:12,91.11,75.71,0.01979
M4O,13:18,90.95,77.63,0.02011
M4O,13:24,91.16,79.16,0.02038
M4O,13:30,90.40,82.58,0.02152
M4O,13:36,90.71,84.76,0.02171
M4O,13:42,89.22,87.89,0.02281
M4O,13:48,89.77,92.21,0.02305
M4O,13:54,89.77,94.39,0.02397
M4O,14:00,89.32,90.37,0.02339
M4O,14:06,89.82,91.68,0.02362
M4O,14:12,89.88,95.21,0.02345
M4O,14:18,89.51,93.47,0.02359
M4O,14:24,89.90,95.61,0.02429
M4O,14:30,89.29,92.84,0.02379
M4O,14:36,88.89,94.39,0.02418
M4O,14:42,90.26,93.61,0.02353
M4O,14:48,89.99,94.03,0.02385
M4O,14:54,89.98,92.82,0.02321
M4O,15:00,90.06,93.71,0.02364
M4O,15:06,89.58,96.79,0.02425
M4O,15:12,90.61,100.74,0.02492
M4O,15:18,90.63,104.76,0.02547
M4O,15:24,90.53,106.26,0.02626
M4O,15:30,90.61,110.03,0.02654
M4O,15:36,90.01,113.11,0.02732
M4O,15:42,91.16,116.87,0.02813
M4O,15:48,91.08,122.66,0.02856
M4O,15:54,91.40,120.46,0.02841
M4O,16:00,91.60,121.03,0.02958
M4O,16:06,92.16,133.03,0.03080
M4O,16:12,92.10,141.24,0.03348
M4O,16:18,91.69,148.59,0.03416
M4O,16:24,91.26,146.71,0.03385
M4O,16:30,91.41,150.24,0.03465
M4O,16:36,92.01,146.34,0.03385
M4O,16:42,91.67,146.84,0.03359
M4O,16:48,90.81,148.81,0.03410
M4O,16:54,91.25,153.46,0.03494
M4O,17:00,91.23,151.58,0.03452
M4O,17:06,90.68,157.19,0.03615
M4O,17:12,89.93,167.94,0.03808
M4O,17:18,88.87,165.11,0.03863
M4O,17:24,90.12,163.44,0.03699
M4O,17:30,90.70,157.61,0.03588
M4O,17:36,90.33,158.92,0.03587
M4O,17:42,91.21,157.58,0.03540
M4O,17:48,91.12,160.00,0.03662
M4O,17:54,90.93,157.23,0.03532
M4O,18:00,91.16,151.03,0.03382
M4O,18:06,91.05,146.80,0.03349
M4O,18:12,91.07,155.74,0.03489
M4O,18:18,90.87,160.85,0.03564
M4O,18:24,90.44,156.62,0.03489
M4O,18:30,90.91,150.91,0.03357
M4O,18:36,90.51,147.18,0.03270
M4O,18:42,90.03,147.59,0.03316
M4O,18:48,89.56,141.21,0.03190
M4O,18:54,86.44,139.53,0.03176
M4O,19:00,89.76,132.97,0.02996
M4O,19:06,89.49,134.50,0.03063
M4O,19:12,90.06,138.06,0.03120
M4O,19:18,90.34,137.00,0.03063
M4O,19:24,90.65,127.03,0.02822
M4O,19:30,91.14,120.72,0.02693
M4O,19:36,91.01,115.06,0.02557
M4O,19:42,91.82,113.97,0.02522
M4O,19:48,91.53,105.53,0.02339
M4O,19:54,91.85,95.06,0.02118
M4O,20:00,91.49,91.69,0.02090
M4O,20:06,90.96,80.41,0.01854
M4O,20:12,91.47,81.66,0.01922
M4O,20:18,92.38,74.78,0.01737
M4O,20:24,91.92,70.31,0.01663
M4O,20:30,91.15,59.21,0.01512
M4O,20:36,90.30,55.75,0.01490
M4O,20:42,90.99,50.87,0.01424
M4O,20:48,91.81,43.45,0.01283
M4O,20:54,91.40,40.80,0.01279
M4O,21:00,91.33,36.85,0.01165
M4O,21:06,87.06,35.16,0.01159
M4O,21:12,90.51,34.77,0.01172
M4O,21:18,88.46,34.09,0.01099
M4O,21:24,91.28,33.12,0.01120
M4O,21:30,89.48,31.09,0.01070
M4O,21:36,90.66,29.79,0.01062
M4O,21:42,90.17,28.21,0.01049
M4O,21:48,90.97,30.00,0.01040
M4O,21:54,90.32,31.76,0.01107
M4O,22:00,90.70,30.82,0.01054
M4O,22:06,90.78,30.91,0.01035
M4O,22:12,90.39,29.36,0.00981
M4O,22:18,89.91,28.72,0.01036
M4O,22:24,91.46,26.48,0.00923
M4O,22:30,90.02,26.81,0.01040
M4O,22:36,90.07,25.12,0.00949
M4O,22:42,90.29,24.62,0.00907
M4O,22:48,92.46,26.22,0.00958
M4O,22:54,89.69,24.41,0.00918
M4O,23:00,91.45,24.84,0.00903
M4O,23:06,90.87,23.90,0.00894
M4O,23:12,91.53,23.44,0.00981
M4O,23:18,90.59,24.53,0.00863
M4O,23:24,91.36,22.16,0.00849
M4O,23:30,93.94,22.31,0.00809
M4O,23:36,89.82,22.16,0.00820
M4O,23:42,92.75,21.03,0.00816
M4O,23:48,92.30,21.10,0.00807
M4O,23:54,94.02,18.35,0.00734
M4o,00:00,90.96,7.12,0.00530
M4o,00:06,89.76,7.69,0.00513
M4o,00:12,89.16,7.61,0.00471
M4o,00:18,93.28,5.81,0.00470
M4o,00:24,90.05,4.84,0.00429
M4o,00:30,94.04,5.34,0.00380
M4o,00:36,87.16,6.06,0.00560
M4o,00:42,91.43,4.58,0.00507
M4o,00:48,92.98,4.15,0.00492
M4o,00:54,94.86,3.43,0.00480
M4o,01:00,92.26,3.10,0.00512
M4o,01:06,88.94,3.57,0.00434
M4o,01:12,91.29,3.00,0.00500
M4o,01:18,91.10,3.54,0.00482
M4o,01:24,93.37,3.82,0.00554
M4o,01:30,78.55,3.29,0.00514
M4o,01:36,93.01,2.93,0.00516
M4o,01:42,86.12,2.85,0.00629
M4o,01:48,87.14,3.00,0.00546
M4o,01:54,90.88,3.11,0.00564
M4o,02:00,87.07,2.19,0.00403
M4o,02:06,86.02,2.30,0.00989
M4o,02:12,82.09,1.96,0.00654
M4o,02:18,89.47,2.38,0.00525
M4o,02:24,83.39,3.03,0.00442
M4o,02:30,74.71,2.82,0.00601
M4o,02:36,85.13,2.85,0.00642
M4o,02:42,93.12,3.28,0.00545
M4o,02:48,87.77,2.68,0.00717
M4o,02:54,88.62,2.79,0.00608
M4o,03:00,86.60,3.00,0.00486
M4o,03:06,84.87,3.21,0.00621
